基金代码,1998-03-31,1998-06-30,1998-09-30,1998-12-31,1999-03-31,1999-06-30,1999-09-30,1999-12-31,2000-03-31,2000-06-30,2000-09-30,2000-12-31,2001-03-31,2001-06-30,2001-09-30,2001-12-31,2002-03-31,2002-06-30,2002-09-30,2002-12-31,2003-03-31,2003-06-30,2003-09-30,2003-12-31,2004-03-31,2004-06-30,2004-09-30,2004-12-31,2005-03-31,2005-06-30,2005-09-30,2005-12-31,2006-03-31,2006-06-30,2006-09-30,2006-12-31,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30
163806.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.334714412689209,8.912346839904785,5.076697826385498,3.9469826221466064,6.644407749176025,7.296911716461182,4.058155536651611,1.9978073835372925,6.661786079406738,3.989520788192749,0.7611330151557922,0.8186807632446289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8264434337615967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166005.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.93550109863281,88.92312622070312,80.1930160522461,76.92658233642578,72.90296936035156,92.7208251953125,92.88714599609375,88.85437774658203,90.11955261230469,93.22003936767578,76.72782135009766,80.11505126953125,83.71234893798828,64.9764404296875,85.26273345947266,91.20228576660156,83.51045227050781,81.8977279663086,84.01571655273438,88.05590057373047,79.57272338867188,82.4713363647461,68.75892639160156,72.24835968017578,91.1529312133789,93.76351928710938,90.80569458007812,93.77654266357422,93.96116638183594,94.00172424316406,80.77919006347656,87.35415649414062,90.46867370605469,93.45625305175781,94.0676040649414,94.50035095214844,93.52002716064453,93.34197998046875,93.12106323242188,94.47943878173828,94.008056640625,93.18649291992188,94.1833724975586,94.13964080810547,94.19573211669922,93.88411712646484,93.6156234741211,91.1069107055664
550005.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.387421607971191,13.507734298706055,10.677309036254883,10.221803665161133,7.439047336578369,0.9271650910377502,16.257511138916016,16.57511329650879,10.042337417602539,5.308594226837158,8.839899063110352,9.387686729431152,12.910021781921387,0.0,0.005394375417381525,0.0,0.44169971346855164,0.0,0.0,0.0,0.0,0.0,0.42509686946868896,10.886726379394531,18.324792861938477,17.264404296875,7.237946033477783,18.83757781982422,15.464303016662598,6.463066101074219,12.76928424835205,11.626200675964355,13.475404739379883,11.3607816696167,12.343832015991211,4.774863243103027,5.104552268981934,2.8571643829345703,1.3240267038345337,0.0,7.89271879196167,9.275181770324707,10.833909034729004,14.531868934631348,16.0804500579834,19.5748233795166,19.394733428955078,19.1007080078125,15.386391639709473,16.596099853515625
550007.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4947025775909424,3.298487663269043,1.1943769454956055,3.001439094543457,4.594099998474121,6.160364151000977,11.706340789794922,2.2667148113250732,0.0,0.36809617280960083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0835089683532715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
550008.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.25035095214844,79.41468811035156,66.35380554199219,92.92083740234375,88.20902252197266,90.6542739868164,87.85900115966797,81.09178161621094,80.97505187988281,86.17153930664062,88.4024887084961,85.86042785644531,91.54691314697266,93.7614974975586,69.67356872558594,86.9496078491211,83.19913482666016,83.16730499267578,83.73458862304688,90.53935241699219,79.19945526123047,81.214111328125,92.01008605957031,81.30937957763672,81.3963623046875,85.8901138305664,82.39545440673828,78.7379379272461,63.63411331176758,64.0499038696289,66.93714141845703,79.45930480957031,80.93452453613281,83.26327514648438,77.51620483398438,82.54562377929688,64.5361099243164,85.27179718017578,83.11013793945312,84.56526947021484,84.04179382324219,78.06124114990234,89.03178405761719,87.80606842041016,83.70793914794922,81.68714141845703,83.07292938232422
530006.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.53323364257812,91.57118225097656,78.06754302978516,89.96940612792969,74.90723419189453,63.454559326171875,79.14207458496094,75.00060272216797,84.38261413574219,72.87337493896484,77.27223205566406,74.65313720703125,71.5273208618164,74.68479919433594,63.40994644165039,67.65571594238281,69.0762710571289,70.4025650024414,67.39996337890625,81.22468566894531,71.9581069946289,83.85247802734375,92.85417938232422,92.40985870361328,90.38898468017578,77.78129577636719,67.10337829589844,75.8895492553711,70.55636596679688,82.8670425415039,77.6864242553711,79.04649353027344,85.87642669677734,83.14881896972656,81.2144775390625,78.2355728149414,76.51152801513672,78.17328643798828,66.6971206665039,74.86315155029297,84.74522399902344,74.7594223022461,77.25997924804688,85.52693176269531,83.97212982177734,79.88550567626953,77.79930877685547,79.68497467041016,71.63957977294922,70.97759246826172
610103.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.140079498291016,7.577107906341553,12.85228443145752,7.77394437789917,12.286253929138184,17.485645294189453,11.244453430175781,9.47625732421875,3.675328493118286,4.671589374542236,0.0,0.012253733351826668,0.008663352578878403,0.0,0.0,2.176879644393921,6.80481481552124,5.0977630615234375,3.420027494430542,3.1357035636901855,2.900146961212158,0.04585907608270645,19.153024673461914,12.448198318481445,0.25291791558265686,0.3090748190879822,0.17706629633903503,0.19807623326778412,0.1857847422361374,0.0056512560695409775,0.02925211191177368,0.033624958246946335,0.04914407059550285,0.049617279320955276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530009.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.601699829101562,16.350183486938477,15.608945846557617,13.436463356018066,11.808605194091797,17.499332427978516,14.17094612121582,7.994204998016357,14.500373840332031,12.632420539855957,12.42977237701416,12.276335716247559,8.866348266601562,7.402578830718994,11.636781692504883,5.336892127990723,13.62529468536377,3.959092617034912,12.667357444763184,7.006000995635986,11.515265464782715,17.464099884033203,19.14989471435547,10.66588306427002,1.4875330924987793,12.098956108093262,15.818120956420898,12.19607162475586,14.55436897277832,16.058473587036133,13.202780723571777,13.188899993896484,14.360299110412598,3.550802707672119,2.4624998569488525,13.511673927307129,13.675230979919434,5.104638576507568,13.586029052734375,15.093719482421875,11.217731475830078,19.609113693237305,16.657182693481445,19.234325408935547,14.786187171936035,17.143407821655273,15.97445011138916,16.998273849487305
202103.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.345256805419922,11.884737014770508,15.511981964111328,14.281708717346191,5.182769775390625,4.9676055908203125,14.90855598449707,12.952317237854004,4.125349044799805,7.51132345199585,2.5859580039978027,5.874939441680908,3.0389392375946045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2909512221813202,4.6664581298828125,4.816928863525391,0.355307400226593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0634316205978394,0.0,0.00012742000399157405,0.0,0.0,1.1292415857315063,0.0,2.140237331390381,1.1447817087173462,0.41336068511009216,2.3427927494049072,4.748873233795166,1.3145246505737305,1.507055640220642,2.9723732471466064
040013.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.439475059509277,11.405346870422363,18.11377716064453,16.239505767822266,7.812476634979248,11.968017578125,13.019046783447266,10.385804176330566,7.178879261016846,0.6951317191123962,0.25064143538475037,0.0,0.0,3.7858643531799316,13.464666366577148,4.31771183013916,1.8748830556869507,13.205915451049805,0.10867202281951904,0.5448803305625916,8.959565162658691,3.244826316833496,6.228354454040527,16.785287857055664,7.379663467407227,1.3805956840515137,11.618521690368652,19.080188751220703,11.639060974121094,3.835610866546631,0.0,1.4199957847595215,7.976733684539795,9.379382133483887,7.469128608703613,7.8206682205200195,1.6147102117538452,6.924340724945068,0.0,10.203829765319824,11.588033676147461,10.459331512451172,12.066974639892578,8.043124198913574,12.440522193908691,0.3047753572463989,19.57124900817871,11.25999927520752,18.749649047851562
040180.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.1401596069336,1.2238706350326538,0.9409295320510864,0.2474549114704132,0.5348338484764099,1.6501238346099854,2.2432236671447754,1.4651411771774292,3.4536821842193604,4.027289390563965,2.9188485145568848,2.441612720489502,2.6771600246429443,3.5702247619628906,1.712065577507019,0.0,0.0440094992518425,3.2007009983062744,2.9504263401031494,3.1701385974884033,3.0259902477264404,2.9659314155578613,3.0673446655273438,0.137994647026062,0.08474995940923691,0.21419000625610352,0.0,0.0,0.0,0.08458206802606583,0.004041711799800396,0.3260622024536133,0.19459901750087738,0.13886189460754395,0.1232653334736824,0.14894016087055206,0.163887619972229,0.1699240654706955,0.05339288339018822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
050011.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0879595279693604,0.7807334065437317,3.816962957382202,4.991655349731445,13.79568099975586,17.22315216064453,18.92938232421875,19.9410343170166,21.759843826293945,19.635894775390625,19.382606506347656,19.930843353271484,19.971498489379883,19.385982513427734,19.768728256225586,19.608654022216797,18.04010581970215,17.335655212402344,19.79338836669922,19.237564086914062,18.77741050720215,19.797340393066406,19.60221290588379,19.152324676513672,18.864933013916016,19.19671058654785,19.8256778717041,19.989910125732422,18.17340087890625,19.719642639160156,19.430456161499023,19.728870391845703,19.842491149902344,19.744171142578125,17.295621871948242,18.89112663269043,19.439847946166992,19.69183921813965,19.982196807861328,19.909400939941406,19.79739761352539,19.882661819458008,19.46426773071289,19.872507095336914,19.739093780517578,19.946582794189453,18.382762908935547,19.963159561157227
050111.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0879595279693604,0.7807334065437317,3.816962957382202,4.991655349731445,13.79568099975586,17.22315216064453,18.92938232421875,19.9410343170166,21.759843826293945,19.635894775390625,19.382606506347656,19.930843353271484,19.971498489379883,19.385982513427734,19.768728256225586,19.608654022216797,18.04010581970215,17.335655212402344,19.79338836669922,19.237564086914062,18.77741050720215,19.797340393066406,19.60221290588379,19.152324676513672,18.864933013916016,19.19671058654785,19.8256778717041,19.989910125732422,18.17340087890625,19.719642639160156,19.430456161499023,19.728870391845703,19.842491149902344,19.744171142578125,17.295621871948242,18.89112663269043,19.439847946166992,19.69183921813965,19.982196807861328,19.909400939941406,19.79739761352539,19.882661819458008,19.46426773071289,19.872507095336914,19.739093780517578,19.946582794189453,18.382762908935547,19.963159561157227
051011.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0879595279693604,0.7807334065437317,3.816962957382202,4.991655349731445,13.79568099975586,17.22315216064453,18.92938232421875,19.9410343170166,21.759843826293945,19.635894775390625,19.382606506347656,19.930843353271484,19.971498489379883,19.385982513427734,19.768728256225586,19.608654022216797,18.04010581970215,17.335655212402344,19.79338836669922,19.237564086914062,18.77741050720215,19.797340393066406,19.60221290588379,19.152324676513672,18.864933013916016,19.19671058654785,19.8256778717041,19.989910125732422,18.17340087890625,19.719642639160156,19.430456161499023,19.728870391845703,19.842491149902344,19.744171142578125,17.295621871948242,18.89112663269043,19.439847946166992,19.69183921813965,19.982196807861328,19.909400939941406,19.79739761352539,19.882661819458008,19.46426773071289,19.872507095336914,19.739093780517578,19.946582794189453,18.382762908935547,19.963159561157227
070018.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.81920623779297,73.19428253173828,60.48405456542969,70.65261840820312,78.59712219238281,73.71666717529297,72.56949615478516,66.43160247802734,52.62853240966797,65.08196258544922,70.97400665283203,71.44679260253906,66.82286834716797,75.02315521240234,58.563316345214844,63.964439392089844,51.55144119262695,43.13455581665039,44.9370002746582,61.90137481689453,78.10501098632812,76.92048645019531,73.50968933105469,48.636680603027344,78.273193359375,68.6920166015625,70.12732696533203,67.7399673461914,60.928810119628906,64.483154296875,63.62679672241211,75.97370147705078,64.22282409667969,66.74259185791016,69.47256469726562,58.371856689453125,48.53728485107422,72.9986801147461,72.39888763427734,71.73039245605469,75.83587646484375,76.96464538574219,78.09937286376953,77.74817657470703,77.1124496459961,73.47705078125,72.15383911132812
200010.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.922523498535156,78.53030395507812,73.0946273803711,91.93775939941406,62.50364685058594,61.79161834716797,94.17059326171875,89.09228515625,83.71669006347656,93.39739227294922,89.86270141601562,74.5403823852539,75.99346160888672,71.9334716796875,70.0813217163086,79.33078002929688,83.94152069091797,85.06871032714844,86.73296356201172,73.67252349853516,87.10335540771484,86.98650360107422,86.56047821044922,89.79196166992188,89.9482650756836,85.203125,88.05359649658203,92.28082275390625,88.52012634277344,86.90291595458984,85.27694702148438,85.91876220703125,81.28898620605469,61.614219665527344,90.0212631225586,92.0036849975586,89.06926727294922,68.98434448242188,61.765419006347656,67.27020263671875,88.50077819824219,88.30496215820312,81.6004409790039,88.87513732910156,86.52349090576172,85.79727172851562,93.42002868652344,90.22588348388672,87.8566665649414,88.39947509765625
200011.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.64895629882812,78.32625579833984,75.31685638427734,73.23764038085938,72.13455200195312,75.69125366210938,78.69048309326172,71.9552993774414,75.45409393310547,69.40377044677734,69.75642395019531,65.25775909423828,65.4796142578125,68.00525665283203,61.84062957763672,69.08497619628906,74.1284408569336,70.1948471069336,56.932212829589844,67.55065155029297,72.2380599975586,77.19886779785156,78.10847473144531,79.38194274902344,69.19093322753906,78.52250671386719,79.52152252197266,77.9649887084961,76.56473541259766,69.28065490722656,70.17599487304688,78.02017974853516,75.40751647949219,77.72071838378906,79.11793518066406,79.21886444091797,67.48834991455078,70.62872314453125,76.50534057617188,77.67451477050781,79.82856750488281,79.56715393066406,28.166099548339844,55.72389602661133,80.13701629638672,79.91588592529297,40.18656539916992,
470007.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.01321411132812,94.21400451660156,94.77964782714844,94.01199340820312,92.27664947509766,94.53954315185547,94.32171630859375,94.01850128173828,93.75082397460938,92.54375457763672,93.16717529296875,93.43900299072266,94.40949249267578,94.59927368164062,94.27243041992188,89.24031829833984,94.35161590576172,94.73369598388672,94.74524688720703,92.6573715209961,94.67013549804688,94.55853271484375,93.77702331542969,94.45479583740234,93.21343994140625,94.19380950927734,93.69580841064453,93.07441711425781,94.00862884521484,93.62267303466797,94.89371490478516,94.66940307617188,94.6121597290039,94.864990234375,93.98011779785156,92.13482666015625,94.88946533203125,94.49518585205078,94.29562377929688,94.72200775146484,94.47628784179688,94.81749725341797,94.02582550048828,94.53401947021484,94.29821014404297,94.61382293701172,94.2284164428711,94.67564392089844
150098.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.30455780029297,89.55399322509766,86.95706176757812,76.8264389038086,83.73204803466797,84.41931915283203,66.09153747558594,70.95398712158203,68.43601989746094,69.81492614746094,75.15186309814453,83.04788970947266,94.5700912475586,94.88282012939453,81.90608215332031,92.92817687988281,94.3654556274414,93.88630676269531,93.84182739257812,93.65917205810547,94.95178985595703,93.79337310791016,92.43058776855469,,,,,,,,,,,,,,,,,,,,,,,,,
150099.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.30455780029297,89.55399322509766,86.95706176757812,76.8264389038086,83.73204803466797,84.41931915283203,66.09153747558594,70.95398712158203,68.43601989746094,69.81492614746094,75.15186309814453,83.04788970947266,94.5700912475586,94.88282012939453,81.90608215332031,92.92817687988281,94.3654556274414,93.88630676269531,93.84182739257812,93.65917205810547,94.95178985595703,93.79337310791016,92.43058776855469,,,,,,,,,,,,,,,,,,,,,,,,,
510060.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.39275360107422,99.27999114990234,97.82775115966797,99.0487289428711,99.2562255859375,99.44123077392578,98.91119384765625,99.41893005371094,99.52364349365234,99.49030303955078,98.82725524902344,99.4728012084961,99.59285736083984,99.54558563232422,97.97024536132812,99.25960540771484,99.54076385498047,99.65763092041016,99.04795837402344,99.2039566040039,97.45347595214844,98.8575668334961,96.82688903808594,97.4496841430664,99.18553161621094,99.28326416015625,97.5130386352539,98.90729522705078,98.99092102050781,99.04215240478516,98.58753967285156,98.6977310180664,99.02869415283203,98.22343444824219,98.35722351074219,98.7669677734375,98.97394561767578,99.07532501220703,98.71558380126953,98.97444915771484,99.12459564208984,99.03849029541016,99.07108306884766,98.94874572753906,99.14608001708984,98.82170867919922,98.38710021972656
160806!2.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.30455780029297,89.55399322509766,86.95706176757812,76.8264389038086,83.73204803466797,84.41931915283203,66.09153747558594,70.95398712158203,68.43601989746094,69.81492614746094,75.15186309814453,83.04788970947266,94.5700912475586,94.88282012939453,81.90608215332031,92.92817687988281,94.3654556274414,93.88630676269531,93.84182739257812,93.65917205810547,94.95178985595703,93.79337310791016,92.43058776855469,,,,,,,,,,,,,,,,,,,,,,,,,
217011.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.232349872589111,14.223248481750488,16.169647216796875,19.69694709777832,16.871707916259766,12.425024032592773,19.3809814453125,11.513272285461426,12.623432159423828,7.265160083770752,11.68535327911377,1.0165371894836426,3.1297476291656494,1.3546197414398193,4.846862316131592,1.3241487741470337,1.1095263957977295,0.0,0.0,0.0,2.2189722061157227,0.6345493197441101,2.1988143920898438,7.22813606262207,8.023713111877441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519187.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.119955062866211,3.188187599182129,3.231142044067383,13.761469841003418,7.960465431213379,3.022120475769043,2.3135812282562256,12.40235710144043,0.0,0.0,1.2026736736297607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7530064582824707,0.06749455630779266,0.053721386939287186,0.0,0.0,0.0,0.0,0.0,0.7224194407463074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360010.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.50608825683594,89.03781127929688,87.68611907958984,86.97972869873047,76.86522674560547,86.66032409667969,81.28817749023438,85.08324432373047,79.33920288085938,77.9324722290039,76.90251159667969,84.69282531738281,83.51148986816406,79.87986755371094,85.28233337402344,87.0710678100586,86.41687774658203,89.78241729736328,89.63658142089844,89.60926055908203,88.3279037475586,77.47577667236328,72.64966583251953,89.51631164550781,74.25150299072266,86.91006469726562,77.34981536865234,89.50304412841797,83.978271484375,70.72417449951172,75.49624633789062,60.506874084472656,87.14470672607422,86.8048324584961,70.3868179321289,75.96559143066406,75.94377899169922,75.5279541015625,71.03608703613281,88.08058166503906,76.67543029785156,75.71440124511719,85.70740509033203,65.76898193359375,63.518192291259766,88.19883728027344,80.89971160888672,86.15486145019531,88.13818359375
660002.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.1933467388153076,9.78021240234375,7.417815685272217,7.141085624694824,12.582716941833496,11.019415855407715,4.077036380767822,8.622574806213379,1.1584832668304443,0.46114668250083923,0.49521753191947937,0.6015031933784485,0.011519616469740868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.392085075378418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450006.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.7190940380096436,7.541356563568115,14.164064407348633,9.72545051574707,3.395796060562134,10.509556770324707,9.430645942687988,9.629243850708008,9.094801902770996,10.895675659179688,8.299124717712402,0.0,12.724421501159668,9.860176086425781,5.279029369354248,9.353771209716797,7.595249176025391,9.584640502929688,4.529499053955078,2.8479232788085938,4.713366508483887,8.873026847839355,18.09311866760254,17.836374282836914,15.83927059173584,7.3964996337890625,7.108938217163086,9.751688003540039,12.555863380432129,9.345467567443848,11.435441017150879,11.514580726623535,11.889261245727539,14.732629776000977,15.83386516571045,7.099168300628662,13.248101234436035,9.589820861816406,11.604223251342773,18.360292434692383,16.24630355834961,15.238022804260254,19.903366088867188,15.063488006591797,13.875138282775879,12.824326515197754,12.353399276733398,11.786821365356445,12.215582847595215
398031.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.268102645874023,75.3007583618164,62.405494689941406,75.78025817871094,70.2470474243164,56.57154846191406,63.79548645019531,74.58071899414062,63.860130310058594,70.50675964355469,59.7503662109375,58.904441833496094,43.827415466308594,75.72623443603516,75.10545349121094,76.0771255493164,55.021820068359375,68.05048370361328,68.052734375,67.01631927490234,61.70576477050781,75.38716125488281,76.93903350830078,76.90931701660156,77.3248519897461,78.91739654541016,70.0592041015625,78.47762298583984,74.33599090576172,75.72354125976562,76.44929504394531,68.76428985595703,78.52635955810547,78.3269271850586,77.89550018310547,77.4059829711914,74.84903717041016,77.61502838134766,77.28327178955078,78.05084991455078,78.93828582763672,77.0889663696289,78.2689437866211,78.82939910888672,77.1866226196289,78.70454406738281,79.007568359375,79.01111602783203,77.59395599365234,78.8930892944336
519698.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.80778503417969,79.8055648803711,90.8885269165039,91.40901947021484,79.57816314697266,87.82814025878906,77.74798583984375,92.53340911865234,91.89675903320312,77.6396484375,93.47956848144531,92.75688934326172,92.44597625732422,66.06019592285156,90.98910522460938,78.95722198486328,88.68762969970703,86.73075103759766,83.89509582519531,82.4659652709961,83.2682113647461,91.7882308959961,90.89102172851562,94.58695220947266,90.41304016113281,95.07213592529297,94.5030288696289,91.19383239746094,93.52743530273438,94.29979705810547,87.19481658935547,91.51398468017578,88.37019348144531,94.08794403076172,94.8241195678711,93.40493774414062,94.4856185913086,94.6992416381836,94.65152740478516,95.01829528808594,90.74140930175781,92.16371154785156,92.01799011230469,91.92044830322266,86.87255859375,87.81591796875,89.55606079101562,83.3614730834961,88.14472198486328
400011.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.42465209960938,94.50135040283203,84.36371612548828,66.46317291259766,84.80707550048828,89.94254302978516,87.66285705566406,86.8338851928711,71.31607055664062,85.7549819946289,85.97229766845703,86.48432922363281,87.9351806640625,86.04507446289062,91.48329162597656,92.62439727783203,91.11304473876953,92.0228271484375,84.8611068725586,79.87693786621094,89.7198715209961,89.89868927001953,92.89550018310547,88.41059875488281,81.34611511230469,86.73409271240234,83.28121185302734,81.84918212890625,61.78780746459961,65.25895690917969,73.66712188720703,84.7534408569336,87.42324829101562,77.15496063232422,83.85723114013672,72.59839630126953,78.2021713256836,82.77529907226562,82.44913482666016,87.70109558105469,72.71697235107422,62.88962173461914,91.87680053710938,92.25741577148438,93.03644561767578,93.75666809082031,93.38599395751953,92.97557830810547
350007.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.19392013549805,77.53709411621094,76.8974380493164,53.27174377441406,70.4378890991211,67.96806335449219,78.61856842041016,70.84754180908203,51.65676498413086,64.23417663574219,69.32368469238281,61.0219841003418,71.35874938964844,68.29377746582031,74.55370330810547,46.352813720703125,78.94805145263672,72.4103775024414,62.94511413574219,20.071683883666992,13.677395820617676,21.585447311401367,5.7234578132629395,3.2266409397125244,2.8280997276306152,8.698369026184082,22.5941162109375,86.81340026855469,89.9512710571289,38.9254150390625,43.71345520019531,44.34918975830078,59.34605407714844,43.99313735961914,53.36631393432617,49.14362335205078,52.09988021850586,16.29888343811035,40.4454460144043,53.7234001159668,91.22563171386719,92.78387451171875,91.29989624023438,92.13042449951172,92.76063537597656,93.70756530761719,68.38772583007812,66.67334747314453
410006.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.95826530456543,76.59159851074219,66.48400115966797,79.8106689453125,79.22183227539062,50.07105255126953,79.87739562988281,79.890380859375,79.72481536865234,77.31513214111328,69.64617156982422,68.39078521728516,76.28009796142578,77.19026947021484,77.26436614990234,72.55089569091797,75.40492248535156,75.84033203125,78.94522094726562,74.51101684570312,68.4711685180664,79.43671417236328,78.42405700683594,77.24832916259766,79.89482116699219,80.2356185913086,77.72109985351562,76.9586181640625,80.20925903320312,79.8155517578125,80.11158752441406,79.98638916015625,73.6291275024414,59.912498474121094,65.22860717773438,63.925296783447266,78.06243896484375,78.98341369628906,77.63309478759766,75.18977355957031,78.23123931884766,79.46186065673828,74.56575775146484,70.06157684326172,67.30227661132812,78.34159088134766,78.4015121459961,71.838134765625,71.93476867675781,78.3377456665039
410007.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.02130889892578,79.51216125488281,79.305908203125,78.87920379638672,78.92264556884766,61.50704574584961,55.77875900268555,78.06327056884766,68.72188568115234,78.13639831542969,79.03883361816406,79.70243072509766,74.58545684814453,72.47844696044922,73.12816619873047,78.50281524658203,78.4363784790039,67.0670166015625,74.55360412597656,73.58134460449219,79.67076873779297,78.86658477783203,79.53107452392578,79.00672912597656,73.58096313476562,30.143651962280273,78.56259155273438,79.43757629394531,79.95755767822266,77.73042297363281,77.08894348144531,78.77236938476562,80.40038299560547,79.35164642333984,75.11475372314453,79.14509582519531,79.26963806152344,79.15402221679688,79.4990463256836,77.80691528320312,79.48023223876953,79.747802734375,77.79386901855469,70.52069854736328,79.66960144042969,80.00017547607422,76.99043273925781,78.60842895507812
